STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,37.138525801473435,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,19.160627339066,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2016,23.684741980696472,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Eastern and Southern,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2016,37.33736266050681,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2016,62.212989987867104,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2016,22.789814797596687,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2016,27.647486867331384,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2016,23.014866581904496,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (excluding high income),Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2016,23.013847223084447,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (IDA & IBRD),Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2016,44.77803715384204,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Euro area,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECS,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2016,41.625690865276994,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Europe & Central Asia,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2005,40.896819539716525,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Yemen, Rep.",Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2005,30.610712314381267,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2005,33.54751877740634,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,29.233791484565447,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Eastern and Southern,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,53.62174894393146,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,49.66655665512735,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,30.470072532891656,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,34.40992576057042,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,41.24296220326882,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (excluding high income),Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,41.240073101127926,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (IDA & IBRD),Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,38.03347100642422,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Euro area,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECS,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,37.17410039871519,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Europe & Central Asia,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2017,24.658175871100198,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,25.33670827363519,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Eastern and Southern,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,44.22981427631637,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,62.90849009733379,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,26.00073977634046,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,28.580563756629452,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,22.97125524134245,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (excluding high income),Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,22.969919717767144,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (IDA & IBRD),Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,47.19823590860503,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Euro area,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECS,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,44.572625748948205,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Europe & Central Asia,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECA,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,36.754887978791714,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Europe & Central Asia (excluding high income),Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2014,21.48408707865471,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Yemen, Rep.",Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2014,38.82228993193777,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2014,20.929994104227013,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,23.908542224774997,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Eastern and Southern,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,40.07154247994735,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,61.14118995689568,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,23.77994651206916,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,29.695305548470092,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,24.62092793459677,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (excluding high income),Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,24.619774785320935,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (IDA & IBRD),Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,45.19175053603908,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Euro area,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,15.961564454492953,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,West Bank and Gaza,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,8.756102382714493,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Yemen, Rep.",Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,37.957404548039364,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,26.164051170871083,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2019,23.948825403174936,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Eastern and Southern,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2019,41.93202968586797,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2019,61.78477952460199,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2019,24.8960962996496,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2019,27.424626595039637,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
